id,timestamp,weight_kg,t_o,t,h,p
379,"2026-04-20 01:07:42",40.8248,7.1,35.5,51.0,986.9
380,"2026-04-20 01:12:42",40.8208,6.8,35.5,53.0,986.9
381,"2026-04-20 01:17:42",40.8199,6.7,35.5,54.0,986.9
382,"2026-04-20 01:22:42",40.82,6.8,35.5,52.0,986.9
383,"2026-04-20 01:27:42",40.8182,6.6,35.5,56.0,987.0
384,"2026-04-20 01:32:42",40.816,6.5,35.5,55.0,986.9
385,"2026-04-20 01:37:43",40.8151,6.7,35.4,49.0,986.8
386,"2026-04-20 01:42:42",40.8138,6.5,35.4,53.0,986.9
387,"2026-04-20 01:47:42",40.8102,6.4,35.4,54.0,987.0
388,"2026-04-20 01:52:42",40.8056,6.8,35.3,53.0,987.1
389,"2026-04-20 01:57:42",40.8055,7.1,35.4,53.0,987.0
390,"2026-04-20 02:02:43",40.8086,7.1,35.4,54.0,987.0
391,"2026-04-20 02:07:42",40.7977,7.2,35.5,52.0,986.9
392,"2026-04-20 02:12:42",40.8015,7.1,35.5,49.0,986.9
393,"2026-04-20 02:17:42",40.8052,7.0,35.5,51.0,987.0
394,"2026-04-20 02:22:45",40.7977,6.9,35.5,54.0,987.0
395,"2026-04-20 02:27:42",40.7998,6.8,35.5,51.0,987.0
396,"2026-04-20 02:32:42",40.7826,6.8,35.5,51.0,987.1
397,"2026-04-20 02:37:42",40.7808,6.8,35.5,52.0,987.1
398,"2026-04-20 02:42:43",40.7865,6.8,35.4,51.0,987.2
399,"2026-04-20 02:47:43",40.7816,6.7,35.4,54.0,987.2
400,"2026-04-20 02:52:42",40.7828,6.7,35.5,52.0,987.3
401,"2026-04-20 02:57:42",40.7549,6.6,35.4,51.0,987.3
402,"2026-04-20 03:02:42",40.7797,6.6,35.4,47.0,987.4
403,"2026-04-20 03:07:42",40.7714,6.4,35.5,57.0,987.3
404,"2026-04-20 03:12:42",40.7776,6.3,35.5,50.0,987.2
405,"2026-04-20 03:17:42",40.7755,6.2,35.5,47.0,987.3
406,"2026-04-20 03:22:42",40.7684,6.1,35.4,49.0,987.4
407,"2026-04-20 03:27:42",40.7687,6.2,35.5,56.0,987.5
408,"2026-04-20 03:32:42",40.7651,6.2,35.5,51.0,987.4
409,"2026-04-20 03:37:42",40.7627,6.2,35.6,53.0,987.3
410,"2026-04-20 03:42:42",40.7628,6.2,35.6,54.0,987.3
411,"2026-04-20 03:47:42",40.7574,6.2,35.6,53.0,987.3
412,"2026-04-20 03:52:42",40.7563,6.2,35.5,52.0,987.4
413,"2026-04-20 03:57:42",40.7564,6.0,35.5,50.0,987.5
414,"2026-04-20 04:02:42",40.7549,5.9,35.5,53.0,987.3
415,"2026-04-20 04:07:42",40.7523,5.8,35.6,51.0,987.3
416,"2026-04-20 04:12:42",40.7515,5.7,35.5,50.0,987.1
417,"2026-04-20 04:17:42",40.7465,5.7,35.5,52.0,987.2
418,"2026-04-20 04:22:42",40.746,5.8,35.5,50.0,987.2
419,"2026-04-20 04:27:42",40.7435,5.6,35.6,50.0,987.1
420,"2026-04-20 04:32:42",40.7425,5.5,35.6,50.0,987.2
421,"2026-04-20 04:37:42",40.7388,5.6,35.5,49.0,987.2
422,"2026-04-20 04:42:42",40.739,5.6,35.5,55.0,987.2
423,"2026-04-20 04:47:42",40.737,5.6,35.4,47.0,987.2
424,"2026-04-20 04:52:42",40.7369,5.9,35.3,51.0,987.1
425,"2026-04-20 04:57:42",40.7352,5.9,35.4,50.0,987.1
426,"2026-04-20 05:02:42",40.733,6.0,35.5,50.0,987.1
427,"2026-04-20 05:07:42",40.7313,6.1,35.5,53.0,987.1
428,"2026-04-20 05:12:42",40.7349,6.2,35.5,51.0,986.9
429,"2026-04-20 05:17:42",40.7263,6.2,35.5,54.0,986.9
430,"2026-04-20 05:22:42",40.7335,6.2,35.5,55.0,987.0
431,"2026-04-20 05:27:42",40.7355,6.3,35.5,54.0,986.9
432,"2026-04-20 05:32:42",40.7334,6.3,35.5,51.0,987.0
433,"2026-04-20 05:37:42",40.7318,6.3,35.5,54.0,987.0
434,"2026-04-20 05:42:42",40.7316,6.3,35.5,49.0,987.0
435,"2026-04-20 05:47:42",40.7302,6.2,35.6,49.0,986.9
436,"2026-04-20 05:52:42",40.7286,6.3,35.5,50.0,987.0
437,"2026-04-20 05:57:42",40.7279,6.4,35.5,52.0,986.9
438,"2026-04-20 06:02:42",40.7274,6.2,35.4,46.0,986.9
439,"2026-04-20 06:07:42",40.7261,6.1,35.5,52.0,986.9
440,"2026-04-20 06:12:42",40.7252,6.0,35.5,56.0,987.0
441,"2026-04-20 06:17:42",40.7234,6.1,35.5,53.0,987.0
442,"2026-04-20 06:22:42",40.7224,6.3,35.6,53.0,987.0
443,"2026-04-20 06:27:42",40.7211,6.4,35.5,52.0,987.0
444,"2026-04-20 06:32:42",40.7209,6.8,35.5,54.0,987.0
445,"2026-04-20 06:37:42",40.7205,7.1,35.4,51.0,987.0
446,"2026-04-20 06:42:42",40.7206,7.3,35.5,51.0,987.0
447,"2026-04-20 06:47:42",40.7205,7.4,35.5,53.0,987.1
448,"2026-04-20 06:52:42",40.7208,7.6,35.6,48.0,987.0
449,"2026-04-20 06:57:42",40.7204,7.5,35.5,49.0,987.1
450,"2026-04-20 07:02:42",40.7189,7.5,35.5,47.0,987.1
451,"2026-04-20 07:07:42",40.7187,7.6,35.5,49.0,987.2
452,"2026-04-20 07:12:42",40.7162,7.7,35.5,51.0,987.1
453,"2026-04-20 07:17:42",40.7149,7.8,35.6,49.0,987.1
454,"2026-04-20 07:22:42",40.7131,7.9,35.5,51.0,987.1
455,"2026-04-20 07:27:42",40.712,8.2,35.4,49.0,987.2
456,"2026-04-20 07:32:42",40.7113,8.4,35.5,52.0,987.2
457,"2026-04-20 07:37:42",40.7069,8.4,35.5,54.0,987.2
458,"2026-04-20 07:42:42",40.7076,8.8,35.6,50.0,987.2
459,"2026-04-20 07:47:42",40.7059,8.8,35.5,51.0,987.1
460,"2026-04-20 07:52:42",40.7026,8.7,35.5,54.0,987.1
461,"2026-04-20 07:57:42",40.7043,8.8,35.5,51.0,987.0
462,"2026-04-20 08:02:42",40.7021,8.7,35.5,54.0,987.0
463,"2026-04-20 08:07:42",40.7001,8.8,35.6,55.0,986.9
464,"2026-04-20 08:12:42",40.6977,8.9,35.6,51.0,987.0
465,"2026-04-20 08:17:42",40.6932,8.6,35.6,53.0,987.0
466,"2026-04-20 08:22:42",40.6907,8.4,35.5,49.0,987.0
467,"2026-04-20 08:27:42",40.6881,8.5,35.5,51.0,987.0
468,"2026-04-20 08:32:42",40.6852,8.4,35.6,52.0,987.1
469,"2026-04-20 08:37:42",40.6795,8.2,35.5,53.0,987.1
470,"2026-04-20 08:42:42",40.6785,8.2,35.5,53.0,987.2
471,"2026-04-20 08:47:42",40.6747,8.3,35.5,53.0,987.2
472,"2026-04-20 08:52:42",40.6726,8.3,35.5,48.0,987.2
473,"2026-04-20 08:57:42",40.6695,8.2,35.5,53.0,987.2
474,"2026-04-20 09:02:42",40.6665,8.5,35.5,52.0,987.2
475,"2026-04-20 09:07:42",40.6624,8.9,35.5,52.0,987.2
476,"2026-04-20 09:12:42",40.662,9.4,35.4,48.0,987.2
477,"2026-04-20 09:17:42",40.659,9.4,35.5,48.0,987.2
478,"2026-04-20 09:22:42",40.6619,9.6,35.5,50.0,987.2
479,"2026-04-20 09:27:42",40.6599,9.2,35.5,50.0,987.2
480,"2026-04-20 09:32:42",40.6583,9.8,35.4,49.0,987.2
481,"2026-04-20 09:37:42",40.655,10.6,35.4,50.0,987.1
482,"2026-04-20 09:42:42",40.6537,10.4,35.5,52.0,987.0
483,"2026-04-20 09:47:42",40.6454,10.2,35.5,49.0,987.1
484,"2026-04-20 09:52:42",40.643,10.6,35.4,53.0,987.1
485,"2026-04-20 09:57:42",40.6508,10.8,35.5,53.0,987.1
486,"2026-04-20 10:02:42",40.653,10.9,35.6,52.0,987.1
487,"2026-04-20 10:07:42",40.6578,10.5,35.6,54.0,987.1
488,"2026-04-20 10:12:42",40.665,10.7,35.6,53.0,987.2
489,"2026-04-20 10:17:42",40.6655,10.6,35.7,50.0,987.1
490,"2026-04-20 10:22:42",40.6672,10.3,35.6,53.0,987.2
491,"2026-04-20 10:27:42",40.6637,10.0,35.7,49.0,987.2
492,"2026-04-20 10:32:42",40.6609,10.1,35.8,54.0,987.1
493,"2026-04-20 10:37:42",40.6585,10.6,35.8,53.0,987.1
494,"2026-04-20 10:42:42",40.6536,11.0,35.7,48.0,987.1
495,"2026-04-20 10:47:42",40.6496,10.7,35.7,51.0,987.1
496,"2026-04-20 10:52:42",40.6311,11.1,35.8,50.0,987.1
497,"2026-04-20 10:57:42",40.6201,11.2,35.8,51.0,987.1
498,"2026-04-20 11:02:42",40.6327,11.4,35.8,53.0,987.1
499,"2026-04-20 11:07:42",40.653,11.4,35.8,50.0,987.0
500,"2026-04-20 11:12:42",40.6626,11.8,35.7,51.0,987.0
501,"2026-04-20 11:17:42",40.6733,11.0,35.7,49.0,987.0
502,"2026-04-20 11:22:42",40.6818,10.9,35.7,49.0,986.9
503,"2026-04-20 11:27:42",40.6886,11.4,35.7,48.0,986.9
504,"2026-04-20 11:32:42",40.6923,11.8,35.7,51.0,986.9
505,"2026-04-20 11:37:42",40.6963,11.3,35.7,50.0,986.9
506,"2026-04-20 11:42:42",40.6978,11.6,35.6,50.0,986.8
507,"2026-04-20 11:47:42",40.6974,11.7,35.6,53.0,986.8
508,"2026-04-20 11:52:42",40.6972,11.7,35.6,51.0,986.8
509,"2026-04-20 11:57:42",40.6993,11.9,35.6,53.0,986.8
510,"2026-04-20 12:02:42",40.7004,11.8,35.6,53.0,986.8
511,"2026-04-20 12:07:42",40.7038,11.8,35.6,51.0,986.7
512,"2026-04-20 12:12:42",40.7065,11.6,35.6,55.0,986.7
513,"2026-04-20 12:17:42",40.7066,11.4,35.6,49.0,986.7
514,"2026-04-20 12:22:42",40.7025,11.9,35.6,52.0,986.6
515,"2026-04-20 12:27:42",40.7017,11.8,35.6,52.0,986.7
516,"2026-04-20 12:32:42",40.7031,11.9,35.7,55.0,986.7
517,"2026-04-20 12:37:42",40.6937,11.8,35.5,51.0,986.6
518,"2026-04-20 12:42:42",40.695,12.2,35.4,50.0,986.6
519,"2026-04-20 12:47:42",40.6839,12.5,35.5,48.0,986.6
520,"2026-04-20 12:52:42",40.6735,12.8,35.5,50.0,986.6
521,"2026-04-20 12:57:42",40.6753,12.8,35.5,52.0,986.6
522,"2026-04-20 13:02:42",40.6778,12.5,35.5,53.0,986.6
523,"2026-04-20 13:07:42",40.6945,12.2,35.5,53.0,986.6
524,"2026-04-20 13:12:42",40.6935,12.6,35.6,55.0,986.7
525,"2026-04-20 13:17:42",40.6997,12.9,35.5,52.0,986.6
526,"2026-04-20 13:22:42",40.6993,12.5,35.5,50.0,986.6
527,"2026-04-20 13:27:42",40.7015,12.2,35.4,53.0,986.6
528,"2026-04-20 13:32:42",40.7057,11.7,35.5,50.0,986.6
529,"2026-04-20 13:37:42",40.7036,12.1,35.5,53.0,986.6
530,"2026-04-20 13:42:42",40.6975,12.2,35.5,54.0,986.5
531,"2026-04-20 13:47:42",40.6916,12.4,35.4,52.0,986.5
532,"2026-04-20 13:52:42",40.6936,12.4,35.3,56.0,986.5
533,"2026-04-20 13:57:42",40.6966,12.2,35.4,57.0,986.5
534,"2026-04-20 14:02:42",40.6932,12.4,35.5,52.0,986.5
535,"2026-04-20 14:07:42",40.6919,12.8,35.4,52.0,986.4
536,"2026-04-20 14:12:42",40.6839,13.1,35.3,50.0,986.5
537,"2026-04-20 14:17:42",40.6793,13.0,35.4,52.0,986.5
538,"2026-04-20 14:22:42",40.678,13.3,35.4,54.0,986.4
539,"2026-04-20 14:27:42",40.6731,13.4,35.4,56.0,986.4
540,"2026-04-20 14:32:42",40.6485,14.5,35.4,49.0,986.3
541,"2026-04-20 14:37:42",40.6188,15.4,35.5,50.0,986.2
542,"2026-04-20 14:42:42",40.5942,14.3,35.5,55.0,986.3
543,"2026-04-20 14:47:42",40.6268,14.0,35.5,53.0,986.3
544,"2026-04-20 14:52:42",40.6673,13.1,35.4,53.0,986.3
545,"2026-04-20 14:57:42",40.7057,12.7,35.4,50.0,986.2
546,"2026-04-20 15:02:42",40.7175,11.9,35.4,47.0,986.2
547,"2026-04-20 15:07:42",40.7164,11.7,35.3,49.0,986.2
548,"2026-04-20 15:12:42",40.7133,11.5,35.3,47.0,986.2
549,"2026-04-20 15:17:42",40.7009,11.1,35.3,47.0,986.2
550,"2026-04-20 15:22:42",40.7013,11.2,35.4,52.0,986.3
551,"2026-04-20 15:27:42",40.6979,11.6,35.3,50.0,986.2
552,"2026-04-20 15:32:42",40.6905,12.2,35.3,50.0,986.1
553,"2026-04-20 15:37:42",40.6858,11.9,35.2,44.0,986.1
554,"2026-04-20 15:42:42",40.6766,12.2,35.3,47.0,986.1
555,"2026-04-20 15:47:42",40.6776,12.1,35.3,50.0,986.0
556,"2026-04-20 15:52:42",40.6723,12.3,35.4,54.0,986.0
557,"2026-04-20 15:57:42",40.661,12.7,35.4,50.0,986.0
558,"2026-04-20 16:02:42",40.6465,12.8,35.4,51.0,985.9
559,"2026-04-20 16:07:42",40.6376,12.9,35.4,53.0,985.9
560,"2026-04-20 16:12:42",40.6307,13.5,35.4,53.0,985.9
561,"2026-04-20 16:17:42",40.6296,13.7,35.4,52.0,985.9
562,"2026-04-20 16:22:42",40.6326,13.2,35.5,54.0,985.9
563,"2026-04-20 16:27:42",40.6391,13.4,35.4,52.0,985.8
564,"2026-04-20 16:32:42",40.6324,13.2,35.4,50.0,985.8
565,"2026-04-20 16:37:42",40.6237,13.9,35.4,51.0,985.8
566,"2026-04-20 16:42:42",40.6147,14.1,35.4,53.0,985.9
567,"2026-04-20 16:47:44",40.6238,13.8,35.3,52.0,985.9
568,"2026-04-20 16:52:42",40.6452,13.6,35.3,53.0,985.9
569,"2026-04-20 16:57:42",40.662,13.5,35.3,54.0,985.9
570,"2026-04-20 17:02:42",40.6678,13.7,35.3,50.0,985.9
571,"2026-04-20 17:07:42",40.6771,13.2,35.3,52.0,985.9
572,"2026-04-20 17:12:42",40.6813,12.9,35.4,52.0,985.8
573,"2026-04-20 17:17:42",40.7034,12.7,35.3,49.0,985.9
574,"2026-04-20 17:22:42",40.7329,12.6,35.3,50.0,985.9
575,"2026-04-20 17:27:42",40.7438,12.5,35.2,51.0,985.8
576,"2026-04-20 17:32:42",40.748,12.5,35.3,55.0,985.8
577,"2026-04-20 17:37:42",40.752,12.4,35.3,50.0,985.8
578,"2026-04-20 17:42:42",40.7558,12.2,35.2,48.0,985.8
579,"2026-04-20 17:47:42",40.7509,12.0,35.2,50.0,985.9
580,"2026-04-20 17:52:42",40.7493,12.0,35.1,52.0,985.9
581,"2026-04-20 17:57:42",40.7463,11.8,35.2,46.0,985.9
582,"2026-04-20 18:02:42",40.7418,11.7,35.2,52.0,985.8
583,"2026-04-20 18:07:42",40.7392,11.8,35.2,52.0,985.9
584,"2026-04-20 18:12:42",40.733,11.7,35.2,46.0,985.9
585,"2026-04-20 18:17:42",40.7312,11.7,35.2,53.0,985.9
586,"2026-04-20 18:22:42",40.7286,11.4,35.1,55.0,986.0
587,"2026-04-20 18:27:42",40.7245,11.1,35.1,52.0,986.1
588,"2026-04-20 18:32:42",40.7213,10.9,35.0,54.0,986.1
589,"2026-04-20 18:37:42",40.7169,10.9,35.2,50.0,986.1
590,"2026-04-20 18:42:42",40.7061,10.8,35.1,51.0,986.2
591,"2026-04-20 18:47:42",40.7054,10.6,35.0,40.0,986.2
592,"2026-04-20 18:52:42",40.7015,10.4,35.0,45.0,986.3
593,"2026-04-20 18:57:42",40.6927,10.1,35.0,54.0,986.5
594,"2026-04-20 19:02:42",40.6867,9.6,34.8,44.0,986.5
595,"2026-04-20 19:07:42",40.6794,9.4,34.9,49.0,986.6
596,"2026-04-20 19:12:42",40.6811,9.2,34.9,44.0,986.5
597,"2026-04-20 19:17:42",40.6848,9.2,35.0,47.0,986.5
598,"2026-04-20 19:22:42",40.6815,9.1,34.9,47.0,986.6
599,"2026-04-20 19:27:42",40.6751,9.0,35.0,48.0,986.6
600,"2026-04-20 19:32:42",40.6773,9.0,35.1,53.0,986.7
601,"2026-04-20 19:37:42",40.6783,9.0,35.1,54.0,986.7
602,"2026-04-20 19:42:42",40.6712,8.9,35.1,50.0,986.7
603,"2026-04-20 19:47:42",40.6756,8.8,35.0,50.0,986.7
604,"2026-04-20 19:52:42",40.6754,8.8,35.0,51.0,986.8
605,"2026-04-20 19:57:42",40.6759,8.8,35.0,51.0,986.8
606,"2026-04-20 20:02:42",40.6753,8.8,35.1,51.0,986.8
607,"2026-04-20 20:07:42",40.6736,8.6,35.1,54.0,986.9
608,"2026-04-20 20:12:42",40.673,8.4,35.2,48.0,986.9
609,"2026-04-20 20:17:42",40.6721,8.2,35.2,54.0,987.0
610,"2026-04-20 20:22:42",40.6686,8.1,35.1,50.0,987.0
611,"2026-04-20 20:27:42",40.6644,7.9,35.1,50.0,987.1
612,"2026-04-20 20:32:42",40.6637,7.8,35.0,48.0,987.1
613,"2026-04-20 20:37:42",40.6611,7.5,35.1,51.0,987.1
614,"2026-04-20 20:42:42",40.6595,7.7,35.2,56.0,987.2
615,"2026-04-20 20:47:42",40.6587,7.6,35.2,51.0,987.2
616,"2026-04-20 20:52:42",40.6582,7.6,35.2,51.0,987.2
617,"2026-04-20 20:57:42",40.6548,7.2,35.1,50.0,987.2
618,"2026-04-20 21:02:42",40.6551,7.4,35.1,55.0,987.3
619,"2026-04-20 21:07:42",40.6537,7.6,35.1,51.0,987.3
620,"2026-04-20 21:12:42",40.6543,7.5,35.2,53.0,987.2
621,"2026-04-20 21:17:42",40.6525,7.4,35.2,55.0,987.3
622,"2026-04-20 21:22:42",40.6523,7.4,35.0,52.0,987.3
623,"2026-04-20 21:27:42",40.6523,7.6,35.2,53.0,987.3
624,"2026-04-20 21:32:42",40.6525,7.7,35.2,55.0,987.4
625,"2026-04-20 21:37:42",40.6522,7.6,35.2,52.0,987.4
626,"2026-04-20 21:42:42",40.6515,7.9,35.2,54.0,987.5
627,"2026-04-20 21:47:42",40.6506,7.9,35.2,52.0,987.5
628,"2026-04-20 21:52:42",40.652,7.9,35.2,53.0,987.5
629,"2026-04-20 21:57:42",40.6522,7.8,35.1,51.0,987.5
630,"2026-04-20 22:02:42",40.65,7.8,35.2,57.0,987.5
631,"2026-04-20 22:07:42",40.6513,7.8,35.3,51.0,987.5
632,"2026-04-20 22:12:42",40.6501,7.9,35.3,51.0,987.4
633,"2026-04-20 22:17:42",40.6501,7.9,35.3,51.0,987.4
634,"2026-04-20 22:22:42",40.6496,7.8,35.4,53.0,987.4
635,"2026-04-20 22:27:42",40.6481,7.8,35.2,53.0,987.3
636,"2026-04-20 22:32:42",40.6478,7.8,35.2,56.0,987.3
637,"2026-04-20 22:37:42",40.6474,7.6,35.1,52.0,987.3
638,"2026-04-20 22:42:42",40.6456,7.2,35.3,57.0,987.3
639,"2026-04-20 22:47:42",40.6441,7.3,35.3,58.0,987.3
640,"2026-04-20 22:52:42",40.6439,7.3,35.3,55.0,987.3
641,"2026-04-20 22:57:42",40.6428,7.2,35.2,52.0,987.3
642,"2026-04-20 23:02:42",40.642,7.2,35.1,56.0,987.2
643,"2026-04-20 23:07:42",40.6413,7.1,35.3,54.0,987.3
644,"2026-04-20 23:12:42",40.6402,7.0,35.3,55.0,987.4
645,"2026-04-20 23:17:42",40.6408,7.1,35.3,53.0,987.4
646,"2026-04-20 23:22:42",40.6399,7.0,35.3,51.0,987.5
647,"2026-04-20 23:27:42",40.6389,6.9,35.2,53.0,987.5
648,"2026-04-20 23:32:42",40.6387,7.0,35.2,54.0,987.5
649,"2026-04-20 23:37:42",40.6382,7.1,35.2,53.0,987.6
650,"2026-04-20 23:42:42",40.6381,7.2,35.2,51.0,987.6
651,"2026-04-20 23:47:42",40.6388,7.2,35.3,53.0,987.6
652,"2026-04-20 23:52:42",40.6382,7.4,35.4,53.0,987.7
653,"2026-04-20 23:57:42",40.6397,7.6,35.3,53.0,987.6
654,"2026-04-21 00:02:42",40.6355,7.5,35.2,53.0,987.6
655,"2026-04-21 00:07:42",40.6397,7.4,35.2,51.0,987.6
656,"2026-04-21 00:12:42",40.639,7.3,35.2,52.0,987.7
657,"2026-04-21 00:17:42",40.6377,7.2,35.2,52.0,987.7
658,"2026-04-21 00:22:42",40.6386,7.1,35.2,53.0,987.6
659,"2026-04-21 00:27:42",40.6385,7.1,35.3,56.0,987.7
660,"2026-04-21 00:32:42",40.6369,7.1,35.3,51.0,987.7
661,"2026-04-21 00:37:42",40.6366,7.1,35.2,56.0,987.8
662,"2026-04-21 00:42:42",40.6358,6.8,35.2,54.0,987.7
663,"2026-04-21 00:47:42",40.6347,6.5,35.3,50.0,987.7
664,"2026-04-21 00:52:42",40.632,6.4,35.3,55.0,987.7
665,"2026-04-21 00:57:42",40.6305,6.2,35.3,56.0,987.7
666,"2026-04-21 01:02:42",40.6297,6.3,35.3,56.0,987.7
667,"2026-04-21 01:07:42",40.6286,6.2,35.3,52.0,987.7
668,"2026-04-21 01:12:42",40.6266,6.0,35.3,52.0,987.7
669,"2026-04-21 01:17:42",40.6264,5.9,35.4,55.0,987.6
670,"2026-04-21 01:22:42",40.6253,6.1,35.3,51.0,987.6
671,"2026-04-21 01:27:42",40.6247,6.1,35.4,52.0,987.6
672,"2026-04-21 01:32:42",40.6242,6.1,35.4,55.0,987.6
673,"2026-04-21 01:37:42",40.6243,6.2,35.4,55.0,987.6
674,"2026-04-21 01:42:42",40.6237,6.2,35.4,54.0,987.6
675,"2026-04-21 01:47:42",40.6229,6.2,35.4,56.0,987.6
676,"2026-04-21 01:52:42",40.6244,6.4,35.3,56.0,987.6
677,"2026-04-21 01:57:42",40.6243,6.5,35.4,54.0,987.6
678,"2026-04-21 02:02:42",40.6243,6.3,35.3,52.0,987.5
679,"2026-04-21 02:07:42",40.6244,6.2,35.3,50.0,987.5
680,"2026-04-21 02:12:42",40.624,6.2,35.4,55.0,987.6
681,"2026-04-21 02:17:42",40.6228,6.1,35.3,53.0,987.6
682,"2026-04-21 02:22:42",40.6222,6.1,35.4,54.0,987.6
683,"2026-04-21 02:27:42",40.6226,6.1,35.3,49.0,987.6
684,"2026-04-21 02:32:42",40.6214,6.0,35.2,53.0,987.6
685,"2026-04-21 02:37:42",40.621,6.1,35.3,53.0,987.6
686,"2026-04-21 02:42:42",40.6214,6.2,35.4,54.0,987.6
687,"2026-04-21 02:47:42",40.6213,6.3,35.3,52.0,987.6
688,"2026-04-21 02:52:42",40.6209,6.3,35.4,52.0,987.7
689,"2026-04-21 02:57:42",40.6205,6.3,35.3,52.0,987.7
690,"2026-04-21 03:02:42",40.6206,6.4,35.4,54.0,987.6
691,"2026-04-21 03:07:42",40.6206,6.6,35.4,53.0,987.7
692,"2026-04-21 03:12:42",40.6209,6.6,35.3,52.0,987.7
693,"2026-04-21 03:17:42",40.6212,6.5,35.3,55.0,987.7
694,"2026-04-21 03:22:42",40.6211,6.4,35.4,55.0,987.7
695,"2026-04-21 03:27:42",40.6207,6.6,35.4,54.0,987.7
696,"2026-04-21 03:32:42",40.6211,6.4,35.5,55.0,987.7
697,"2026-04-21 03:37:42",40.6214,6.4,35.4,52.0,987.7
698,"2026-04-21 03:42:42",40.6214,6.4,35.4,55.0,987.7
699,"2026-04-21 03:47:42",40.6229,6.4,35.4,52.0,987.7
700,"2026-04-21 03:52:42",40.6224,6.4,35.4,54.0,987.7
701,"2026-04-21 03:57:42",40.6225,6.2,35.5,54.0,987.8
702,"2026-04-21 04:02:42",40.6218,6.3,35.5,53.0,987.8
703,"2026-04-21 04:07:42",40.622,6.2,35.2,54.0,987.7
704,"2026-04-21 04:12:42",40.6219,6.3,35.4,53.0,987.7
705,"2026-04-21 04:17:42",40.6225,6.3,35.4,55.0,987.7
706,"2026-04-21 04:22:42",40.622,6.2,35.4,54.0,987.7
707,"2026-04-21 04:27:42",40.6222,6.3,35.3,54.0,987.7
708,"2026-04-21 04:32:42",40.6217,6.4,35.3,52.0,987.7
709,"2026-04-21 04:37:42",40.6222,6.3,35.4,56.0,987.7
710,"2026-04-21 04:42:42",40.6225,6.4,35.4,51.0,987.7
711,"2026-04-21 04:47:42",40.6226,6.6,35.5,57.0,987.7
712,"2026-04-21 04:52:42",40.6247,6.5,35.5,56.0,987.7
713,"2026-04-21 04:57:42",40.629,6.5,35.4,52.0,987.6
714,"2026-04-21 05:02:42",40.6536,6.5,35.4,54.0,987.7
715,"2026-04-21 05:07:42",40.6766,6.4,35.4,56.0,987.7
716,"2026-04-21 05:12:42",40.7131,6.1,35.4,53.0,987.7
717,"2026-04-21 05:17:42",40.7293,6.1,35.4,54.0,987.8
718,"2026-04-21 05:22:42",40.7482,5.9,35.4,55.0,987.8
719,"2026-04-21 05:27:42",40.7832,5.6,35.4,56.0,987.8
720,"2026-04-21 05:32:42",40.7846,5.4,35.5,57.0,987.8
721,"2026-04-21 05:37:42",40.7763,5.4,35.4,54.0,987.7
722,"2026-04-21 05:42:42",40.7676,5.4,35.5,53.0,987.8
723,"2026-04-21 05:47:42",40.7609,5.4,35.5,54.0,987.8
724,"2026-04-21 05:52:42",40.7562,5.4,35.5,57.0,987.8
725,"2026-04-21 05:57:42",40.7545,5.5,35.4,54.0,987.8
726,"2026-04-21 06:02:42",40.7521,5.4,35.5,56.0,987.9
727,"2026-04-21 06:07:42",40.7499,5.6,35.5,53.0,987.9
728,"2026-04-21 06:12:42",40.7481,5.7,35.5,54.0,987.9
729,"2026-04-21 06:17:42",40.747,5.7,35.5,54.0,987.9
730,"2026-04-21 06:22:42",40.7457,5.8,35.4,51.0,987.9
731,"2026-04-21 06:27:42",40.741,5.8,35.5,57.0,988.0
732,"2026-04-21 06:32:42",40.742,5.8,35.3,53.0,988.0
733,"2026-04-21 06:37:42",40.7414,5.9,35.5,56.0,988.0
734,"2026-04-21 06:42:42",40.7409,6.0,35.5,55.0,988.1
735,"2026-04-21 06:47:42",40.7381,5.9,35.5,54.0,988.1
736,"2026-04-21 06:52:42",40.74,5.9,35.5,56.0,988.1
737,"2026-04-21 06:57:42",40.7396,6.0,35.5,56.0,988.2
738,"2026-04-21 07:02:42",40.7388,6.0,35.6,54.0,988.2
739,"2026-04-21 07:07:42",40.7386,5.9,35.5,53.0,988.3
740,"2026-04-21 07:12:42",40.7369,5.8,35.4,54.0,988.4
741,"2026-04-21 07:17:42",40.7353,5.6,35.4,53.0,988.4
742,"2026-04-21 07:22:42",40.7348,5.7,35.5,53.0,988.4
743,"2026-04-21 07:27:42",40.7328,5.8,35.4,56.0,988.5
744,"2026-04-21 07:32:42",40.7325,5.7,35.3,55.0,988.5
745,"2026-04-21 07:37:42",40.7298,5.8,35.5,54.0,988.6
746,"2026-04-21 07:42:42",40.7296,5.9,35.3,53.0,988.5
747,"2026-04-21 07:47:42",40.7281,6.0,35.4,59.0,988.6
748,"2026-04-21 07:52:42",40.7229,6.0,35.5,54.0,988.6
749,"2026-04-21 07:57:42",40.7211,6.0,35.5,58.0,988.6
750,"2026-04-21 08:02:42",40.7187,6.0,35.5,56.0,988.5
751,"2026-04-21 08:07:42",40.7205,6.0,35.5,55.0,988.6
752,"2026-04-21 08:12:42",40.7203,6.0,35.4,57.0,988.6
753,"2026-04-21 08:17:42",40.7161,6.0,35.4,55.0,988.7
754,"2026-04-21 08:22:42",40.7119,6.1,35.3,57.0,988.7
755,"2026-04-21 08:27:42",40.7126,6.2,35.4,58.0,988.7
756,"2026-04-21 08:32:42",40.7037,6.4,35.3,57.0,988.7
